Time,Pressure
8.49,28.73
8.59,28.73
8.7,28.73
8.8,28.73
8.91,28.73
9.01,28.73
9.12,28.73
9.23,28.73
9.33,28.73
9.44,28.73
9.54,28.73
9.65,28.73
9.76,28.73
9.86,28.73
9.97,28.73
10.07,28.73
10.18,28.73
